packet_id,protocol,source_sensor_id,temperature,generation_time,hop_number,current_node,selected_parent,link_quality,queue_load,energy_before,energy_after,hop_delay,packet_status
RPL-00780,Traditional RPL,30,21.30107,125.00000,1,30,18,0.05000,17.75000,1.70081,1.68884,4.63250,forwarded
RPL-00780,Traditional RPL,30,21.30107,125.00000,2,18,0,0.05000,416.75000,0.89579,0.88765,64.48250,lost
RPL-00781,Traditional RPL,1,22.10918,130.00000,1,1,25,0.05000,40.50000,1.19797,1.18342,8.04500,lost
RPL-00782,Traditional RPL,2,23.72071,130.00000,1,2,18,0.09286,15.50000,1.61621,1.60145,4.25214,lost
RPL-00783,Traditional RPL,3,23.53282,130.00000,1,3,0,0.05000,414.50000,1.67004,1.65735,64.14500,delivered
RPL-00784,Traditional RPL,4,34.31052,130.00000,1,4,13,0.46446,1.00000,1.70499,1.69364,1.70554,forwarded
RPL-00784,Traditional RPL,4,34.31052,130.00000,2,13,25,0.05000,41.50000,1.20183,1.18802,8.19500,lost
RPL-00785,Traditional RPL,5,20.17154,130.00000,1,5,26,0.05000,20.50000,1.75862,1.74933,5.04500,lost
RPL-00786,Traditional RPL,6,30.39153,130.00000,1,6,0,0.05000,415.50000,0.89129,0.87911,64.29500,lost
RPL-00787,Traditional RPL,7,21.77337,130.00000,1,7,26,0.05000,21.50000,1.61729,1.60257,5.19500,lost
RPL-00788,Traditional RPL,8,26.08125,130.00000,1,8,0,0.05000,416.50000,0.82647,0.81788,64.44500,lost
RPL-00789,Traditional RPL,9,33.42678,130.00000,1,9,0,0.05000,417.50000,1.67177,1.65914,64.59500,lost
RPL-00790,Traditional RPL,10,24.66467,130.00000,1,10,1,0.45497,1.00000,1.76834,1.75944,1.71503,forwarded
RPL-00790,Traditional RPL,10,24.66467,130.00000,2,1,25,0.05000,42.50000,1.17942,1.16488,8.34500,forwarded
RPL-00790,Traditional RPL,10,24.66467,130.00000,3,25,0,0.05000,418.50000,0.78734,0.77794,64.74500,lost
RPL-00791,Traditional RPL,11,29.21938,130.00000,1,11,8,0.05000,46.50000,1.73686,1.72674,8.94500,lost
RPL-00792,Traditional RPL,12,22.00353,130.00000,1,12,26,0.05000,22.50000,1.81152,1.80427,5.34500,lost
RPL-00793,Traditional RPL,13,31.21602,130.00000,1,13,25,0.05000,43.50000,1.18802,1.17422,8.49500,lost
RPL-00794,Traditional RPL,14,26.23768,130.00000,1,14,26,0.05000,23.50000,1.66571,1.65285,5.49500,lost
RPL-00795,Traditional RPL,15,27.06242,130.00000,1,15,8,0.05000,47.50000,1.74583,1.73605,9.09500,lost
RPL-00796,Traditional RPL,16,29.96142,130.00000,1,16,8,0.05000,48.50000,1.71804,1.70719,9.24500,lost
RPL-00797,Traditional RPL,17,23.71198,130.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00798,Traditional RPL,18,31.32109,130.00000,1,18,0,0.05000,419.50000,0.88365,0.87551,64.89500,delivered
RPL-00799,Traditional RPL,19,21.22805,130.00000,1,19,8,0.05000,49.50000,1.75409,1.74463,9.39500,lost
RPL-00800,Traditional RPL,20,30.55649,130.00000,1,20,8,0.05000,50.50000,1.74003,1.73003,9.54500,lost
RPL-00801,Traditional RPL,21,28.46253,130.00000,1,21,25,0.05000,44.50000,1.63715,1.62319,8.64500,lost
RPL-00802,Traditional RPL,22,28.21474,130.00000,1,22,0,0.05000,420.50000,1.61697,1.60224,65.04500,lost
RPL-00803,Traditional RPL,23,28.59053,130.00000,1,23,6,0.66859,1.00000,1.65912,1.64601,1.50141,forwarded
RPL-00803,Traditional RPL,23,28.59053,130.00000,2,6,0,0.05000,421.50000,0.87511,0.86294,65.19500,lost
RPL-00804,Traditional RPL,24,27.80512,130.00000,1,24,6,0.61859,2.00000,1.70671,1.69543,1.70141,forwarded
RPL-00804,Traditional RPL,24,27.80512,130.00000,2,6,0,0.05000,422.50000,0.85894,0.84677,65.34500,lost
RPL-00805,Traditional RPL,25,28.74722,130.00000,1,25,0,0.05000,423.50000,0.76994,0.76055,65.49500,lost
RPL-00806,Traditional RPL,26,27.65563,130.00000,1,26,0,0.05000,424.50000,0.46547,0.45185,65.64500,delivered
RPL-00807,Traditional RPL,27,26.80148,130.00000,1,27,29,0.54919,1.00000,1.72928,1.71886,1.62081,forwarded
RPL-00807,Traditional RPL,27,26.80148,130.00000,2,29,18,0.05000,16.50000,1.33472,1.32286,4.44500,lost
RPL-00808,Traditional RPL,28,20.86605,130.00000,1,28,0,0.05000,425.50000,1.76057,1.75136,65.79500,lost
RPL-00809,Traditional RPL,29,32.10373,130.00000,1,29,18,0.05000,17.50000,1.32286,1.31101,4.59500,forwarded
RPL-00809,Traditional RPL,29,32.10373,130.00000,2,18,0,0.05000,426.50000,0.86751,0.85937,65.94500,lost
RPL-00810,Traditional RPL,30,32.24680,130.00000,1,30,18,0.05000,18.50000,1.68884,1.67687,4.74500,forwarded
RPL-00810,Traditional RPL,30,32.24680,130.00000,2,18,0,0.05000,427.50000,0.85537,0.84723,66.09500,lost
RPL-00811,Traditional RPL,1,20.67935,135.00000,1,1,25,0.05000,42.25000,1.16488,1.15034,8.30750,lost
RPL-00812,Traditional RPL,2,20.95640,135.00000,1,2,18,0.05536,16.25000,1.60145,1.58669,4.40214,forwarded
RPL-00812,Traditional RPL,2,20.95640,135.00000,2,18,0,0.05000,425.25000,0.84323,0.83508,65.75750,delivered
RPL-00813,Traditional RPL,3,21.03529,135.00000,1,3,0,0.05000,426.25000,1.65735,1.64466,65.90750,delivered
RPL-00814,Traditional RPL,4,20.47602,135.00000,1,4,13,0.46446,1.00000,1.69364,1.68230,1.70554,forwarded
RPL-00814,Traditional RPL,4,20.47602,135.00000,2,13,25,0.05000,43.25000,1.17022,1.15642,8.45750,forwarded
RPL-00814,Traditional RPL,4,20.47602,135.00000,3,25,0,0.05000,427.25000,0.75255,0.74315,66.05750,delivered
RPL-00815,Traditional RPL,5,34.67500,135.00000,1,5,26,0.05000,21.25000,1.74933,1.74005,5.15750,lost
RPL-00816,Traditional RPL,6,26.30543,135.00000,1,6,0,0.05000,428.25000,0.84677,0.83460,66.20750,delivered
RPL-00817,Traditional RPL,7,25.73719,135.00000,1,7,26,0.05000,22.25000,1.60257,1.58785,5.30750,forwarded
RPL-00817,Traditional RPL,7,25.73719,135.00000,2,26,0,0.05000,429.25000,0.44385,0.43024,66.35750,delivered
RPL-00818,Traditional RPL,8,25.63468,135.00000,1,8,0,0.05000,430.25000,0.79788,0.78928,66.50750,lost
RPL-00819,Traditional RPL,9,29.92689,135.00000,1,9,0,0.05000,431.25000,1.65914,1.64652,66.65750,lost
RPL-00820,Traditional RPL,10,29.80301,135.00000,1,10,1,0.45497,1.00000,1.75944,1.75053,1.71503,forwarded
RPL-00820,Traditional RPL,10,29.80301,135.00000,2,1,25,0.05000,44.25000,1.14634,1.13180,8.60750,lost
RPL-00821,Traditional RPL,11,28.05888,135.00000,1,11,8,0.05000,48.25000,1.72674,1.71662,9.20750,lost
RPL-00822,Traditional RPL,12,30.91787,135.00000,1,12,26,0.05000,23.25000,1.80427,1.79702,5.45750,lost
RPL-00823,Traditional RPL,13,20.05210,135.00000,1,13,25,0.05000,45.25000,1.15642,1.14261,8.75750,lost
RPL-00824,Traditional RPL,14,24.47544,135.00000,1,14,26,0.05000,24.25000,1.65285,1.63999,5.60750,lost
RPL-00825,Traditional RPL,15,28.16668,135.00000,1,15,8,0.05000,49.25000,1.73605,1.72628,9.35750,lost
RPL-00826,Traditional RPL,16,32.35041,135.00000,1,16,8,0.05000,50.25000,1.70719,1.69635,9.50750,lost
RPL-00827,Traditional RPL,17,25.19240,135.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00828,Traditional RPL,18,24.13475,135.00000,1,18,0,0.05000,432.25000,0.83508,0.82694,66.80750,delivered
RPL-00829,Traditional RPL,19,30.87536,135.00000,1,19,8,0.05000,51.25000,1.74463,1.73517,9.65750,lost
RPL-00830,Traditional RPL,20,32.14217,135.00000,1,20,8,0.05000,52.25000,1.73003,1.72003,9.80750,lost
RPL-00831,Traditional RPL,21,31.49080,135.00000,1,21,25,0.05000,46.25000,1.62319,1.60924,8.90750,forwarded
RPL-00831,Traditional RPL,21,31.49080,135.00000,2,25,0,0.05000,433.25000,0.73115,0.72176,66.95750,lost
RPL-00832,Traditional RPL,22,23.09122,135.00000,1,22,0,0.05000,434.25000,1.60224,1.58750,67.10750,lost
RPL-00833,Traditional RPL,23,20.50364,135.00000,1,23,6,0.66859,1.00000,1.64601,1.63290,1.50141,forwarded
RPL-00833,Traditional RPL,23,20.50364,135.00000,2,6,0,0.05000,435.25000,0.83060,0.81843,67.25750,lost
RPL-00834,Traditional RPL,24,20.73014,135.00000,1,24,6,0.61859,2.00000,1.69543,1.68415,1.70141,forwarded
RPL-00834,Traditional RPL,24,20.73014,135.00000,2,6,0,0.05000,436.25000,0.81443,0.80226,67.40750,lost
RPL-00835,Traditional RPL,25,23.51509,135.00000,1,25,0,0.05000,437.25000,0.72176,0.71236,67.55750,lost
RPL-00836,Traditional RPL,26,32.95595,135.00000,1,26,0,0.05000,438.25000,0.42224,0.40863,67.70750,lost
RPL-00837,Traditional RPL,27,27.55844,135.00000,1,27,29,0.54919,1.00000,1.71886,1.70845,1.62081,forwarded
RPL-00837,Traditional RPL,27,27.55844,135.00000,2,29,18,0.05000,17.25000,1.30701,1.29515,4.55750,forwarded
RPL-00837,Traditional RPL,27,27.55844,135.00000,3,18,0,0.05000,439.25000,0.82294,0.81480,67.85750,lost
RPL-00838,Traditional RPL,28,24.78356,135.00000,1,28,0,0.05000,440.25000,1.75136,1.74215,68.00750,lost
RPL-00839,Traditional RPL,29,30.08798,135.00000,1,29,18,0.05000,18.25000,1.29515,1.28329,4.70750,lost
RPL-00840,Traditional RPL,30,24.52647,135.00000,1,30,18,0.05000,19.25000,1.67687,1.66491,4.85750,lost
RPL-00841,Traditional RPL,1,29.90319,140.00000,1,1,25,0.05000,44.00000,1.13180,1.11725,8.57000,lost
RPL-00842,Traditional RPL,2,24.50751,140.00000,1,2,18,0.05000,17.00000,1.58669,1.57193,4.52000,lost
RPL-00843,Traditional RPL,3,34.22780,140.00000,1,3,0,0.05000,438.00000,1.64466,1.63196,67.67000,delivered
RPL-00844,Traditional RPL,4,33.67366,140.00000,1,4,13,0.46446,1.00000,1.68230,1.67095,1.70554,forwarded
RPL-00844,Traditional RPL,4,33.67366,140.00000,2,13,25,0.05000,45.00000,1.13861,1.12481,8.72000,lost
RPL-00845,Traditional RPL,5,27.43431,140.00000,1,5,26,0.05000,22.00000,1.74005,1.73077,5.27000,forwarded
RPL-00845,Traditional RPL,5,27.43431,140.00000,2,26,0,0.05000,439.00000,0.40463,0.39102,67.82000,delivered
RPL-00846,Traditional RPL,6,30.07014,140.00000,1,6,0,0.05000,440.00000,0.80226,0.79008,67.97000,delivered
RPL-00847,Traditional RPL,7,24.78102,140.00000,1,7,26,0.05000,23.00000,1.58785,1.57313,5.42000,lost
RPL-00848,Traditional RPL,8,22.23826,140.00000,1,8,0,0.05000,441.00000,0.76928,0.76068,68.12000,lost
RPL-00849,Traditional RPL,9,31.31624,140.00000,1,9,0,0.05000,442.00000,1.64652,1.63390,68.27000,lost
RPL-00850,Traditional RPL,10,32.74011,140.00000,1,10,1,0.45497,1.00000,1.75053,1.74162,1.71503,forwarded
RPL-00850,Traditional RPL,10,32.74011,140.00000,2,1,25,0.05000,46.00000,1.11325,1.09871,8.87000,lost
RPL-00851,Traditional RPL,11,32.08664,140.00000,1,11,8,0.05000,50.00000,1.71662,1.70650,9.47000,forwarded
RPL-00851,Traditional RPL,11,32.08664,140.00000,2,8,0,0.05000,443.00000,0.75668,0.74808,68.42000,lost
RPL-00852,Traditional RPL,12,34.51679,140.00000,1,12,26,0.05000,24.00000,1.79702,1.78978,5.57000,lost
RPL-00853,Traditional RPL,13,22.01139,140.00000,1,13,25,0.05000,47.00000,1.12481,1.11101,9.02000,lost
RPL-00854,Traditional RPL,14,23.05005,140.00000,1,14,26,0.05000,25.00000,1.63999,1.62713,5.72000,lost
RPL-00855,Traditional RPL,15,33.83339,140.00000,1,15,8,0.05000,51.00000,1.72628,1.71650,9.62000,forwarded
RPL-00855,Traditional RPL,15,33.83339,140.00000,2,8,0,0.05000,444.00000,0.74408,0.73548,68.57000,lost
RPL-00856,Traditional RPL,16,30.86877,140.00000,1,16,8,0.05000,52.00000,1.69635,1.68550,9.77000,lost
RPL-00857,Traditional RPL,17,24.02692,140.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00858,Traditional RPL,18,30.10508,140.00000,1,18,0,0.05000,445.00000,0.80280,0.79466,68.72000,lost
RPL-00859,Traditional RPL,19,33.10431,140.00000,1,19,8,0.05000,53.00000,1.73517,1.72571,9.92000,lost
RPL-00860,Traditional RPL,20,31.42545,140.00000,1,20,8,0.05000,54.00000,1.72003,1.71003,10.07000,lost
RPL-00861,Traditional RPL,21,28.38276,140.00000,1,21,25,0.05000,48.00000,1.60924,1.59528,9.17000,lost
RPL-00862,Traditional RPL,22,33.04211,140.00000,1,22,0,0.05000,446.00000,1.58750,1.57277,68.87000,lost
RPL-00863,Traditional RPL,23,34.35530,140.00000,1,23,6,0.66859,1.00000,1.63290,1.61979,1.50141,lost
RPL-00864,Traditional RPL,24,34.05740,140.00000,1,24,6,0.61859,2.00000,1.68415,1.67287,1.70141,forwarded
RPL-00864,Traditional RPL,24,34.05740,140.00000,2,6,0,0.05000,447.00000,0.78208,0.76991,69.02000,lost
RPL-00865,Traditional RPL,25,34.99358,140.00000,1,25,0,0.05000,448.00000,0.69236,0.68297,69.17000,lost
RPL-00866,Traditional RPL,26,23.63890,140.00000,1,26,0,0.05000,449.00000,0.37902,0.36541,69.32000,lost
RPL-00867,Traditional RPL,27,23.06770,140.00000,1,27,29,0.54919,1.00000,1.70845,1.69804,1.62081,forwarded
RPL-00867,Traditional RPL,27,23.06770,140.00000,2,29,18,0.05000,18.00000,1.27929,1.26744,4.67000,lost
RPL-00868,Traditional RPL,28,31.63271,140.00000,1,28,0,0.05000,450.00000,1.74215,1.73294,69.47000,lost
RPL-00869,Traditional RPL,29,28.00475,140.00000,1,29,18,0.05000,19.00000,1.26744,1.25558,4.82000,lost
RPL-00870,Traditional RPL,30,23.92342,140.00000,1,30,18,0.05000,20.00000,1.66491,1.65294,4.97000,lost
RPL-00871,Traditional RPL,1,27.45916,145.00000,1,1,25,0.05000,45.75000,1.09871,1.08417,8.83250,lost
RPL-00872,Traditional RPL,2,34.71978,145.00000,1,2,18,0.05000,17.75000,1.57193,1.55717,4.63250,lost
RPL-00873,Traditional RPL,3,32.59597,145.00000,1,3,0,0.05000,447.75000,1.63196,1.61927,69.13250,delivered
RPL-00874,Traditional RPL,4,25.56057,145.00000,1,4,13,0.46446,1.00000,1.67095,1.65960,1.70554,forwarded
RPL-00874,Traditional RPL,4,25.56057,145.00000,2,13,25,0.05000,46.75000,1.10701,1.09320,8.98250,lost
RPL-00875,Traditional RPL,5,23.31911,145.00000,1,5,26,0.05000,22.75000,1.73077,1.72148,5.38250,lost
RPL-00876,Traditional RPL,6,23.91161,145.00000,1,6,0,0.05000,448.75000,0.76991,0.75774,69.28250,delivered
RPL-00877,Traditional RPL,7,28.68714,145.00000,1,7,26,0.05000,23.75000,1.57313,1.55841,5.53250,lost
RPL-00878,Traditional RPL,8,22.28617,145.00000,1,8,0,0.05000,449.75000,0.72348,0.71488,69.43250,lost
RPL-00879,Traditional RPL,9,25.69760,145.00000,1,9,0,0.05000,450.75000,1.63390,1.62127,69.58250,delivered
RPL-00880,Traditional RPL,10,27.48952,145.00000,1,10,1,0.45497,1.00000,1.74162,1.73271,1.71503,forwarded
RPL-00880,Traditional RPL,10,27.48952,145.00000,2,1,25,0.05000,47.75000,1.08017,1.06563,9.13250,lost
RPL-00881,Traditional RPL,11,23.85990,145.00000,1,11,8,0.05000,51.75000,1.70650,1.69638,9.73250,forwarded
RPL-00881,Traditional RPL,11,23.85990,145.00000,2,8,0,0.05000,451.75000,0.71088,0.70228,69.73250,delivered
RPL-00882,Traditional RPL,12,29.62542,145.00000,1,12,26,0.05000,24.75000,1.78978,1.78253,5.68250,lost
RPL-00883,Traditional RPL,13,22.52350,145.00000,1,13,25,0.05000,48.75000,1.09320,1.07940,9.28250,forwarded
RPL-00883,Traditional RPL,13,22.52350,145.00000,2,25,0,0.05000,452.75000,0.66697,0.65757,69.88250,lost
RPL-00884,Traditional RPL,14,30.80470,145.00000,1,14,26,0.05000,25.75000,1.62713,1.61428,5.83250,lost
RPL-00885,Traditional RPL,15,33.75349,145.00000,1,15,8,0.05000,52.75000,1.71650,1.70672,9.88250,lost
RPL-00886,Traditional RPL,16,29.62714,145.00000,1,16,8,0.05000,53.75000,1.68550,1.67466,10.03250,lost
RPL-00887,Traditional RPL,17,20.50736,145.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00888,Traditional RPL,18,32.70046,145.00000,1,18,0,0.05000,453.75000,0.77866,0.77052,70.03250,delivered
RPL-00889,Traditional RPL,19,30.02323,145.00000,1,19,8,0.05000,54.75000,1.72571,1.71625,10.18250,forwarded
RPL-00889,Traditional RPL,19,30.02323,145.00000,2,8,0,0.05000,454.75000,0.69028,0.68168,70.18250,lost
RPL-00890,Traditional RPL,20,32.63817,145.00000,1,20,8,0.05000,55.75000,1.71003,1.70004,10.33250,lost
RPL-00891,Traditional RPL,21,30.60754,145.00000,1,21,25,0.05000,49.75000,1.59528,1.58132,9.43250,lost
RPL-00892,Traditional RPL,22,27.58599,145.00000,1,22,0,0.05000,455.75000,1.57277,1.55804,70.33250,lost
RPL-00893,Traditional RPL,23,29.26753,145.00000,1,23,6,0.66859,1.00000,1.61979,1.60668,1.50141,forwarded
RPL-00893,Traditional RPL,23,29.26753,145.00000,2,6,0,0.05000,456.75000,0.75374,0.74157,70.48250,lost
RPL-00894,Traditional RPL,24,27.24806,145.00000,1,24,6,0.61859,2.00000,1.67287,1.66159,1.70141,forwarded
RPL-00894,Traditional RPL,24,27.24806,145.00000,2,6,0,0.05000,457.75000,0.73757,0.72540,70.63250,lost
RPL-00895,Traditional RPL,25,28.27465,145.00000,1,25,0,0.05000,458.75000,0.65357,0.64418,70.78250,lost
RPL-00896,Traditional RPL,26,27.94126,145.00000,1,26,0,0.05000,459.75000,0.34941,0.33580,70.93250,lost
RPL-00897,Traditional RPL,27,34.66219,145.00000,1,27,29,0.54919,1.00000,1.69804,1.68763,1.62081,lost
RPL-00898,Traditional RPL,28,32.19736,145.00000,1,28,0,0.05000,460.75000,1.73294,1.72373,71.08250,lost
RPL-00899,Traditional RPL,29,32.09252,145.00000,1,29,18,0.05000,18.75000,1.25158,1.23972,4.78250,forwarded
RPL-00899,Traditional RPL,29,32.09252,145.00000,2,18,0,0.05000,461.75000,0.76652,0.75838,71.23250,lost
RPL-00900,Traditional RPL,30,21.44471,145.00000,1,30,18,0.05000,19.75000,1.65294,1.64097,4.93250,lost
RPL-00901,Traditional RPL,1,22.87898,150.00000,1,1,25,0.05000,47.50000,1.06563,1.05108,9.09500,lost
RPL-00902,Traditional RPL,2,32.22822,150.00000,1,2,18,0.05000,17.50000,1.55717,1.54240,4.59500,lost
RPL-00903,Traditional RPL,3,25.95345,150.00000,1,3,0,0.05000,459.50000,1.61927,1.60658,70.89500,lost
RPL-00904,Traditional RPL,4,26.09041,150.00000,1,4,13,0.46446,1.00000,1.65960,1.64826,1.70554,forwarded
RPL-00904,Traditional RPL,4,26.09041,150.00000,2,13,25,0.05000,48.50000,1.07540,1.06160,9.24500,forwarded
RPL-00904,Traditional RPL,4,26.09041,150.00000,3,25,0,0.05000,460.50000,0.63618,0.62678,71.04500,lost
RPL-00905,Traditional RPL,5,30.26062,150.00000,1,5,26,0.05000,23.50000,1.72148,1.71220,5.49500,forwarded
RPL-00905,Traditional RPL,5,30.26062,150.00000,2,26,0,0.05000,461.50000,0.33180,0.31818,71.19500,lost
RPL-00906,Traditional RPL,6,32.87329,150.00000,1,6,0,0.05000,462.50000,0.72540,0.71322,71.34500,delivered
RPL-00907,Traditional RPL,7,21.40251,150.00000,1,7,26,0.05000,24.50000,1.55841,1.54369,5.64500,lost
RPL-00908,Traditional RPL,8,28.29052,150.00000,1,8,0,0.05000,463.50000,0.67768,0.66908,71.49500,lost
RPL-00909,Traditional RPL,9,20.14175,150.00000,1,9,0,0.05000,464.50000,1.62127,1.60865,71.64500,lost
RPL-00910,Traditional RPL,10,27.49788,150.00000,1,10,1,0.45497,1.00000,1.73271,1.72380,1.71503,forwarded
RPL-00910,Traditional RPL,10,27.49788,150.00000,2,1,25,0.05000,49.50000,1.04708,1.03254,9.39500,forwarded
RPL-00910,Traditional RPL,10,27.49788,150.00000,3,25,0,0.05000,465.50000,0.62278,0.61339,71.79500,lost
RPL-00911,Traditional RPL,11,32.86940,150.00000,1,11,8,0.05000,53.50000,1.69638,1.68626,9.99500,lost
RPL-00912,Traditional RPL,12,27.92239,150.00000,1,12,26,0.05000,25.50000,1.78253,1.77528,5.79500,lost
RPL-00913,Traditional RPL,13,23.17126,150.00000,1,13,25,0.05000,50.50000,1.06160,1.04779,9.54500,forwarded
RPL-00913,Traditional RPL,13,23.17126,150.00000,2,25,0,0.05000,466.50000,0.60939,0.59999,71.94500,delivered
RPL-00914,Traditional RPL,14,27.13250,150.00000,1,14,26,0.05000,26.50000,1.61428,1.60142,5.94500,lost
RPL-00915,Traditional RPL,15,21.11522,150.00000,1,15,8,0.05000,54.50000,1.70672,1.69695,10.14500,forwarded
RPL-00915,Traditional RPL,15,21.11522,150.00000,2,8,0,0.05000,467.50000,0.66108,0.65248,72.09500,delivered
RPL-00916,Traditional RPL,16,28.45265,150.00000,1,16,8,0.05000,55.50000,1.67466,1.66381,10.29500,lost
RPL-00917,Traditional RPL,17,33.93150,150.00000,1,17,,,,2.00000,2.00000,0.00000,failed_no_parent
RPL-00918,Traditional RPL,18,24.71727,150.00000,1,18,0,0.05000,468.50000,0.75038,0.74224,72.24500,delivered
RPL-00919,Traditional RPL,19,28.80554,150.00000,1,19,8,0.05000,56.50000,1.71625,1.70680,10.44500,forwarded
RPL-00919,Traditional RPL,19,28.80554,150.00000,2,8,0,0.05000,469.50000,0.64448,0.63588,72.39500,lost
RPL-00920,Traditional RPL,20,25.97444,150.00000,1,20,8,0.05000,57.50000,1.70004,1.69004,10.59500,lost
RPL-00921,Traditional RPL,21,22.43675,150.00000,1,21,25,0.05000,51.50000,1.58132,1.56737,9.69500,lost
RPL-00922,Traditional RPL,22,32.51976,150.00000,1,22,0,0.05000,470.50000,1.55804,1.54331,72.54500,lost
RPL-00923,Traditional RPL,23,33.44789,150.00000,1,23,6,0.66859,1.00000,1.60668,1.59357,1.50141,forwarded
RPL-00923,Traditional RPL,23,33.44789,150.00000,2,6,0,0.05000,471.50000,0.70922,0.69705,72.69500,delivered
RPL-00924,Traditional RPL,24,22.09926,150.00000,1,24,6,0.61859,2.00000,1.66159,1.65031,1.70141,forwarded
RPL-00924,Traditional RPL,24,22.09926,150.00000,2,6,0,0.05000,472.50000,0.69305,0.68088,72.84500,lost
RPL-00925,Traditional RPL,25,27.51189,150.00000,1,25,0,0.05000,473.50000,0.59599,0.58659,72.99500,delivered
RPL-00926,Traditional RPL,26,20.80545,150.00000,1,26,0,0.05000,474.50000,0.30618,0.29257,73.14500,lost
RPL-00927,Traditional RPL,27,32.58012,150.00000,1,27,29,0.54919,1.00000,1.68763,1.67721,1.62081,forwarded
RPL-00927,Traditional RPL,27,32.58012,150.00000,2,29,18,0.05000,18.50000,1.23572,1.22387,4.74500,forwarded
RPL-00927,Traditional RPL,27,32.58012,150.00000,3,18,0,0.05000,475.50000,0.73824,0.73010,73.29500,delivered
RPL-00928,Traditional RPL,28,25.95055,150.00000,1,28,0,0.05000,476.50000,1.72373,1.71452,73.44500,delivered
RPL-00929,Traditional RPL,29,20.44438,150.00000,1,29,18,0.05000,19.50000,1.22387,1.21201,4.89500,lost
RPL-00930,Traditional RPL,30,34.88879,150.00000,1,30,18,0.05000,20.50000,1.64097,1.62900,5.04500,lost
RPL-00931,Traditional RPL,1,25.33717,155.00000,1,1,25,0.05000,49.25000,1.03254,1.01800,9.35750,forwarded
RPL-00931,Traditional RPL,1,25.33717,155.00000,2,25,0,0.05000,474.25000,0.58259,0.57320,73.10750,lost
RPL-00932,Traditional RPL,2,30.19542,155.00000,1,2,18,0.05000,18.25000,1.54240,1.52764,4.70750,forwarded
RPL-00932,Traditional RPL,2,30.19542,155.00000,2,18,0,0.05000,475.25000,0.71810,0.70996,73.25750,lost
RPL-00933,Traditional RPL,3,29.27924,155.00000,1,3,0,0.05000,476.25000,1.60658,1.59389,73.40750,delivered
RPL-00934,Traditional RPL,4,30.69663,155.00000,1,4,13,0.46446,1.00000,1.64826,1.63691,1.70554,lost
RPL-00935,Traditional RPL,5,22.31331,155.00000,1,5,26,0.05000,24.25000,1.71220,1.70291,5.60750,lost
RPL-00936,Traditional RPL,6,29.50851,155.00000,1,6,0,0.05000,477.25000,0.68088,0.66871,73.55750,lost
RPL-00937,Traditional RPL,7,24.75017,155.00000,1,7,26,0.05000,25.25000,1.54369,1.52897,5.75750,lost
RPL-00938,Traditional RPL,8,20.07793,155.00000,1,8,0,0.05000,478.25000,0.63188,0.62329,73.70750,lost
RPL-00939,Traditional RPL,9,25.39876,155.00000,1,9,0,0.05000,479.25000,1.60865,1.59602,73.85750,lost
RPL-00940,Traditional RPL,10,21.98761,155.00000,1,10,1,0.45497,1.00000,1.72380,1.71489,1.71503,forwarded
RPL-00940,Traditional RPL,10,21.98761,155.00000,2,1,25,0.05000,50.25000,1.01400,0.99946,9.50750,lost
RPL-00941,Traditional RPL,11,28.32110,155.00000,1,11,8,0.05000,55.25000,1.68626,1.67614,10.25750,lost
